pbcode	pname	pinfo	pcost	pprice	pimg	pagelimit	category	class
1010114	도)흑미6찬	밥이보약! 건강하게 즐기는 흑미밥과 6가지 반찬	2100	3500	http://cdn2.bgfretail.com/bgfbrand/files/product/888A15515DF941DDAC467234986EB20E.jpg	y	간편식사	도시락
1010115	도)예뻐도돼지	안주류가 맛도 모양도 "예뻐도 돼지?!"	1980	3300	http://cdn2.bgfretail.com/bgfbrand/files/product/A55A735FD0AC464087F24D38D9F1F1F5.jpg	y	간편식사	도시락
1010116	도)풍천민물장어	풍천민물장어를 사용한 한정판 여름 보양식	5940	9900	http://cdn2.bgfretail.com/bgfbrand/files/product/D7171141B086427D9942557BFEF725DA.jpg	y	간편식사	도시락
1010117	도)훈제오리	기름 쏙 뺀 훈제오리를 담은 든든한 복날 보양음식	2940	4900	http://cdn2.bgfretail.com/bgfbrand/files/product/267155F8D0F541CAA4DFA066540E0C7B.jpg	y	간편식사	도시락
1010118	면)고기쌈비빔곤약면	부담없는 면요리 불고기와 함께~! 비빔곤약면	2280	3800	http://cdn2.bgfretail.com/bgfbrand/files/product/5A216D1B7228496B9AB447D1DC0AB3B1.jpg	y	간편식사	도시락
1010119	면)초계곤약면	부담없는 면요리 닭고기 듬뿍~!초계곤약면	2400	4000	http://cdn2.bgfretail.com/bgfbrand/files/product/424DF97A63D4407AB95B557B2140A104.jpg	y	간편식사	도시락
1010120	도)돈가스쏘세지도넛	3,300원에 알찬 메인찬과 디저트까지!	1980	3300	http://cdn2.bgfretail.com/bgfbrand/files/product/9887E61C444245BFADE37FBF583B6BF4.jpg	y	간편식사	도시락
1010121	도)요일안주류	월화/수목/금토일 다채롭게 즐기자!	2160	3600	http://cdn2.bgfretail.com/bgfbrand/files/product/296ED60F452048B8ADD4E4452A98C2C2.jpg	y	간편식사	도시락
1010122	도)고추장삼겹살구이	도)고추장삼겹살구이	2400	4000	http://cdn2.bgfretail.com/bgfbrand/files/product/07CC3E858E864A499445C0CE61941B04.jpg	y	간편식사	도시락
1010123	주)탕수육짜장주먹밥세트	요즘은 1인용 세트가 대세!나혼자 탕,짜!	1500	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/5EDCA82EB5FD440C95415E3F455FF294.jpg	y	간편식사	도시락
1010124	도)고기고기치킨	고기+치킨=진리	2400	4000	http://cdn2.bgfretail.com/bgfbrand/files/product/1A0FE48AB58B4231B8B148F3695FF625.jpg	y	간편식사	도시락
1010125	면)왕돈까스불비빔면(일부지역운영)	"맵.단.짠의 최고봉 통돈까스와 비빔면을 한번에~!
(일부지역운영)"	2400	4000	http://cdn2.bgfretail.com/bgfbrand/files/product/7E1423191EB64A76998D7E9FD0F82778.jpg	y	간편식사	도시락
1010126	도)백종원만능볶음고추장	백종원 만능소스 시리즈 1탄 "11가지 반찬+만능볶음고추장 추가 증정"	2280	3800	http://cdn2.bgfretail.com/bgfbrand/files/product/3A55CD237F17484CBC9019A280B5AE13.jpg	y	간편식사	도시락
1010127	도)횡성한우불고기정식	더욱 업그레이드 된 횡성한우 간편식 시리즈!	3000	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/0C84AEE513564E78B8FEC16802DB0ABC.jpg	y	간편식사	도시락
1010128	도)횡성한우사골곰탕	더욱 업그레이드 된 횡성한우 간편식 시리즈!	2580	4300	http://cdn2.bgfretail.com/bgfbrand/files/product/4682DD7BF7F148E8ABA117E91A4460D7.jpg	y	간편식사	도시락
1010129	도)내가초밥왕연어	내 맘대로 만들어 먹는 진짜 연어 초밥!	2940	4900	http://cdn2.bgfretail.com/bgfbrand/files/product/749D18136C7D4FB6BEA82B309075BFFF.jpg	y	간편식사	도시락
1010130	도)혼술이라면제만쏘라	1인 혼술족을 위한 베스트 모둠 안주 국물이 필요할 땐! "혼술이라면~"	2280	3800	http://cdn2.bgfretail.com/bgfbrand/files/product/91F9DDE794254EFAAF5A77BC7EB9D828.jpg	y	간편식사	도시락
1010131	도)혼술이라면오깐마라	1인 혼술족을 위한 베스트 모둠 안주 국물이 필요할 땐! "혼술이라면~"	2280	3800	http://cdn2.bgfretail.com/bgfbrand/files/product/4635BAE132C143BF83D191F99272E27D.jpg	y	간편식사	도시락
1010132	도)스페셜찬안주류	인기 반찬만 골고루 담은 알찬,꽉찬, 넘나 괜찮~은 스페셜 찬 안주류	2340	3900	http://cdn2.bgfretail.com/bgfbrand/files/product/EA7C4863EC5240B69FE726DEAC9A5A47.jpg	y	간편식사	도시락
1010133	도)사천식불오리	스트레스 날리는 이색적인 매운맛! '화(火)끈한/ 불오리 안주류	3000	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/F7C7A698CA59455EB34CFB8207299D25.jpg	y	간편식사	도시락
1010134	도)백종원만능비빔간장	백종원 만능소스 시리즈 2탄! "밥과버터+비빔간장의 꿀조합"	2520	4200	http://cdn2.bgfretail.com/bgfbrand/files/product/D1CBB67EC6E6423593CE273AD640570D.jpg	y	간편식사	도시락
1010135	면)리얼야채튀김우동	고소한 야채튀김과 가쓰오엑시스소스의 풍미가 어우러진 동절기 리얼우동 1탄!	2280	3800	http://cdn2.bgfretail.com/bgfbrand/files/product/DEA0A7BFD1544E4493FB2707234BDE1C.jpg	y	간편식사	도시락
1010136	미래원)그린믹스샐러드	다이어트 더이상 미루지 마세요.다이어터를 위한 그린샐러드	1080	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/AC81E5B190734EADB1C9F0BDBEBBCD1D.jpg	y	간편식사	도시락
1010137	도)직화불고등어	직화로 두번 구워 더욱 맛있는 "直火9직화)불고등어" 안주류	3000	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/975807EB8A274963954901C7CB6A4B43.jpg	y	간편식사	도시락
1010138	면)리얼돈코츠우동	"고품질 차슈토핑과 특제돈골소스의 동절기 리얼우동 2탄!
'리얼돈코츠우동'"	2400	4000	http://cdn2.bgfretail.com/bgfbrand/files/product/38BC3DB1F5F44DBFB714192842AE7B6F.jpg	y	간편식사	도시락
1010139	면)볼로네즈펜네파스타	데우기만하면 근사한 한끼완성~ 정통볼로네즈 소스 펜테파스타의 모짜렐라 치즈를 얹은 펜네파스타	1800	3000	http://cdn2.bgfretail.com/bgfbrand/files/product/2187F8B6819549CDA835A4E00E59E5AB.jpg	y	간편식사	도시락
1010140	도)스파이시라멘&닭꼬치	도)스파이시라멘&닭꼬치	2340	3900	http://cdn2.bgfretail.com/bgfbrand/files/product/12DF44CA8B4F4714BD1F0B5C2979BA09.jpg	y	간편식사	도시락
1010141	삼립)PIG콥볼샐러드	삼립)PIG콥볼샐러드	2880	4800	http://cdn2.bgfretail.com/bgfbrand/files/product/1026E475869B42539483D182F55AF105.jpg	y	간편식사	도시락
1010142	삼립)PIG시저볼샐러드	#맛있고 #든든한 #한끼샐러드	2880	4800	http://cdn2.bgfretail.com/bgfbrand/files/product/8AC5265BDCC04B84AB2903308B15A439.jpg	y	간편식사	도시락
1010143	도)커리라멘&닭꼬치	고소한 치즈가루가 솔솔~ 마법의 치즈가루와 커리라멘의 꿀조합	2340	3900	http://cdn2.bgfretail.com/bgfbrand/files/product/B1C17B8E162A49ED9DC163F2217FAD46.jpg	y	간편식사	도시락
1010144	도)동해홍게딱지장정식	도)동해홍게딱지장정식	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/3778BC2106E146FDA8BC52DFF521706A.jpg	y	간편식사	도시락
1010145	도)내가초밥왕계란	일본풍 부드러운 계란을 그대로 올린 카스테라계란 초밥	2340	3900	http://cdn2.bgfretail.com/bgfbrand/files/product/A28209769A4947C1B9401AFAD1028828.jpg	y	간편식사	도시락
1010146	네떼)달고단호박샐러드	달달함의 끝판왕!! 달고 단~~호박샐러드!	2400	4000	http://cdn2.bgfretail.com/bgfbrand/files/product/25CF5C84471940AAAC3CA63ED554C617.jpg	y	간편식사	도시락
1010147	도)횡성한우사골떡국	횡성한우와 사골국물이 어우러진 설날 떡국	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/D8AB54AFEE22402688A5F0F52B646C56.jpg	y	간편식사	도시락
1010148	도)횡성한우찜정식	횡성한우찜과 풍성한 설날 반찬	3540	5900	http://cdn2.bgfretail.com/bgfbrand/files/product/B997A91C4A984A23B9EDFEC46B1778BC.jpg	y	간편식사	도시락
1010149	도)자이언트닭	매콤통닭다리가 통째로 올라간 안주류	2880	4800	http://cdn2.bgfretail.com/bgfbrand/files/product/28CC7E1EA1144A4984F7238CDEE2A058.jpg	y	간편식사	도시락
1010150	도)남도꼬막정식	매콤새콤 소스에 쫄깃 쫄깃한 꼬막무침	2940	4900	http://cdn2.bgfretail.com/bgfbrand/files/product/63FEA5F63D5A42DCB1DF893A0A842DB6.jpg	y	간편식사	도시락
1010151	도)스노우돈카츠	모짜렐라치즈가 듬뿍 올려진 국내산 등심 돈까스 안주류	2580	4300	http://cdn2.bgfretail.com/bgfbrand/files/product/27264E85E39840738AC71A57D5D0CAF8.jpg	y	간편식사	도시락
1010152	도)아메리칸라이스	"개강 시즌 대응! 20~30대 취향저격 간편식!
소세지와 치즈가 듬뿍 들어간 아메리칸 스타일 볶음밥! 치즈가 듬뿍 듬뿍!"	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/F71C086DD44E4AB1A90631D45EF95B9F.jpg	y	간편식사	도시락
1010153	도)백종원삼겹살구이정식	"우삼겹 대비 토핑된 고기양 2배
후랑크소시지 & 어묵볶음 푸짐
매콤한 청양고추계란말이, 유채나물, 콩나물, 볶음김치 구성"	2700	4500	http://bgf-cu.xcache.kinxcdn.com/product/8809196611838.jpg	y	간편식사	도시락
1010154	국민집밥소불고기정식	"원기(氣)회복에 딱! 고기(氣)를 듬뿍 담은 소불고기 정식!
고기만 100g!!듬뿍담은 소불고기,영양만점  흑미밥!
볶음김치/해물동그랑땡/청양계란말이부반찬 3종!"	2580	4300	http://cdn2.bgfretail.com/bgfbrand/files/product/BF65CD0F77E34E7898A99A928EDD4A10.jpg	y	간편식사	도시락
1010155	도)제주흑돼지두루치기	제주 '흑돼지'를 매콤하게 볶은 제주식 두루치기+모닥치기	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/6479877BE90643229F3EB8E2F38881B2.jpg	y	간편식사	도시락
1010156	도)오늘의안주류	"요일별로 바뀌는 푸짐한 메인 반찬 구성 '오늘의 안주류'
/월, 화 : 달콤한 맛으로 월요병극복! '돈까스&소시지'/수, 목 : 주말을 기다리며 푸짐한 한끼! '미트볼&치킨까스'
/금,토,일 : 주말에는 고기 파티!'간장불고기'"	2400	4000	http://bgf-cu.xcache.kinxcdn.com/product/8801771018575.jpg	y	간편식사	도시락
1010157	도)백종원짜장&깐풍기	"진한!짜장소스에 깐풍기, 만두튀김을 넣은 제대로된 중식
진한 짜장소스&감자, 당근, 매콤 깐풍기,만두튀김, 난자완스
불맛풍미유를 짜장소스에 비벼드시면 더욱 맛있습니다!"	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/7AB47CE0343246B492BFB7F71A7FEFB7.jpg	y	간편식사	도시락
1010158	도)백종원카레&모둠튀김	"진한!카레소스에 모둠튀김을 넣은 제대로된 일식
진한 카레소스&감자, 당근/가라아게튀김2개, 새우/생선튀김1개, 야채튀김1/2개
불맛풍미유를 카레소스에 비벼드시면 더욱 맛있습니다!"	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/4F76A15AAFDC474EA4C8716EA2C543A1.jpg	y	간편식사	도시락
1010159	도)고기듬뿍김치제육	"밥반&고기반' 단품안주류 신상품! '고기듬뿍~! 김치제육 안주류'/매콤달콤 특제 볶음김치와
고기만 집중공략! 푸짐한 제육볶음"	2280	3800	http://bgf-cu.xcache.kinxcdn.com/product/8809451522084.jpg	y	간편식사	도시락
1010160	샐)PIG치즈쉬림프볼샐러드	"필수영양소가 듬뿍 담긴 건강한 한끼 식사 대용 샐러드!
탱글탱글 자숙새우,상큼달콤 방울토마토, 바삭바삭 시리얼, 담백고소 모짜렐라치즈"	2880	4800	http://cdn2.bgfretail.com/bgfbrand/files/product/5F74A21299E2448EB24B8C81F7F96C5B.jpg	y	간편식사	도시락
1010161	도)오리&불고기정식	훈제오리와 화끈한 제육볶음을 활용한 하절기 보양식 컨셉 상품	2880	4800	http://cdn2.bgfretail.com/bgfbrand/files/product/C03037F34E3B4D91A0625FF341EC0636.jpg	y	간편식사	도시락
1010162	콘치즈소시지그라탕	꾸덕한 치즈의 진~한 풍미에 독일식 소시지의 짭조름한 맛을 더하고 톡톡! 터지는 달콤한 옥수수를 가득 담은 그라탕입니다	1800	3000	http://cdn2.bgfretail.com/bgfbrand/files/product/5BC741CDC184470F95B63E13713DD979.jpg	y	간편식사	도시락
1010163	도)뉴백종원햄쌈안주류	더 푸짐하고, 더 새로워진 백종원햄쌈안주류	2580	4300	http://cdn2.bgfretail.com/bgfbrand/files/product/ABCDD8FEEF0C4B35B5700BBCA68E1ED9.jpg	y	간편식사	도시락
1010164	도)불족발	식사반 안주반~! 계속 생각나는 매운맛의 불족발 한끼!	3000	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/EFB176E828804C30904773E07E280D5C.jpg	y	간편식사	도시락
1010165	도)매콤맛있닭가슴살	더 푸짐하고, 더 새로워진 백종원매콤맛있닭가슴살!	2580	4300	http://cdn2.bgfretail.com/bgfbrand/files/product/94B9C802ECA4439D95F711AB01B0D589.jpg	y	간편식사	도시락
1010166	면)매콤달콤고기쌈비빔면	간편하게 즐기는 여름 별미! 육쌈비빔면! 육즙 가득 돼지고기를 매콤달콤한 비빔면에 호로록 싸먹는 육쌈비빔면	2340	3900	http://cdn2.bgfretail.com/bgfbrand/files/product/E68FA82373764F9D9AEBABD4B7AC7320.jpg	y	간편식사	도시락
1010167	도)백종원고기쌈안주류	노릇노릇 구운고기와고소한양념장&비빔면 안주류	2880	4800	http://cdn2.bgfretail.com/bgfbrand/files/product/607412000ED040D88251EDA2E47BAFBE.jpg	y	간편식사	도시락
1010168	도)마늘보쌈	"식사반 안주반~! 든든한 마늘보쌈 한끼!
1)보쌈김치, 2)무말랭이무침, 3)아삭고추+쌈장"	2940	4900	http://cdn2.bgfretail.com/bgfbrand/files/product/EA437F2B1E654080968E508792D2959B.jpg	y	간편식사	도시락
1010169	도)고기듬뿍간장찜닭	밥반&고기반! '고기듬뿍 달달짭쪼름 찜닭' 안주류	2280	3800	http://bgf-cu.xcache.kinxcdn.com/product/8809453260861.jpg	y	간편식사	도시락
1010170	도)이탈리안라이스	리조또와 파스타가 결합된 여심저격 이탈리안 안주류	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/0A539E1C1C6F4A269C7195D1482AD19B.jpg	y	간편식사	도시락
1010171	면)새콤달콤냉라멘	새콤달콤 입맛을 돋우는 특제소스에 다양한 고명을 넣어 비벼먹는 퓨전 일식 냉라멘	2100	3500	http://cdn2.bgfretail.com/bgfbrand/files/product/B587F3AACFDC4ACBA43FAA763835167B.jpg	y	간편식사	도시락
1010172	[제주전용]도)제주오늘의안주류	"매일 먹어도 질리지 않는 메뉴구성/'제주'확대운영
/월화수:돈까스&소시지, 목금:미트볼&치킨까스, 토일:간장불고기"	2400	4000	http://bgf-cu.xcache.kinxcdn.com/product/8809451522503.jpg	y	간편식사	도시락
1010173	도)보양하시계	"보양식 대표음식 '반계탕'안주류(7월12일~18일예정_한정운영)
구성:반계탕(수삼+찹쌀밥)+흑미밥+양파절임+무말랭이+김치"	4200	7000	http://cdn2.bgfretail.com/bgfbrand/files/product/B683DFBA89664B60BC67506313935D55.jpg	y	간편식사	도시락
1010174	[제주전용]도)고기듬뿍제주돈불고기	"제주 한정 운영!제주산 돼지불고기가 듬뿍! 제주전용 밥반&고기반 단품안주류 신상품
구성:건강흑미밥+미니새송이볶음+제주산돼지불고기"	2280	3800	http://bgf-cu.xcache.kinxcdn.com/product/8809451522527.jpg	y	간편식사	도시락
1010175	도)뿌먹돈까스	"간식형 간편식_왕돈까스
결이 살아있는 고품질 등심 돈까스가 바삭하게 들어간 돈까스 안주류
구성:등심돈까스+경양식돈까스소스+볶음깍두기"	2340	3900	http://bgf-cu.xcache.kinxcdn.com/product/8809453260908.jpg	y	간편식사	도시락
1010176	김)찍먹팝콘만두	"간식형 간편식_팝콘만두
구성:꼬마김밥+팝콘만두+감자튀김+달콤칠리소스"	1920	3200	http://cdn2.bgfretail.com/bgfbrand/files/product/A9E1AD22B58A418D87625F8835F1AF07.jpg	y	간편식사	도시락
1010177	도)뿌먹치밥	"취양에 따라 뿌려먹고, 찍어먹는 치밥 안주류
구성: 순살치킨+후리카케밥+특제소스+콘샐러드"	2340	3900	http://cdn2.bgfretail.com/bgfbrand/files/product/079E42FCCB254EC3B5C5E0C393245F5A.jpg	y	간편식사	도시락
1010178	도)민물장어안주류	"하절기 프리미엄 보양식 '민물장어' 5만개 한정운영
구성:민물장어 + 인삼밥&수삼+장어 밑반찬 : 마늘절임, 초생강, 양파절임,
장어소스2종+매콤불고기"	6540	10900	http://cdn2.bgfretail.com/bgfbrand/files/product/72C4C9DECEFB451FAE9DFA3F2D714DB7.jpg	y	간편식사	도시락
1010179	도)의성마늘떡갈비정식	"달고 진한맛의 최상의 품질 '의성마늘' 떡갈비 안주류
구성:흑미밥+의성마늘떡갈비+계란찜+매콤어묵조림+건새우호박볶음+볶음김치"	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/4D331FFD2B524ADE96ED86F55DB32E68.jpg	y	간편식사	도시락
1010180	도)민물장어계란초밥	2만개 한정운영! 프리미엄 초밥출시!!/'국내산 민물장어+일본식 계란구이'초밥 신상품	4140	6900	http://cdn2.bgfretail.com/bgfbrand/files/product/FF28ADADE6FF4A0AA5A3F12B20A0F5B1.jpg	y	간편식사	도시락
1010181	도)팔도진미정식(전라)	"전국 방방곡곡의 유명한 맛을 담은 팔도진미 시리즈 전라도편_안주류 신상품
구성:신동진 米+전라도식 김치, 완도산 김, 명태무침, 시금치+남도식 떡갈비, 광양식 불고기"	2580	4300	http://cdn2.bgfretail.com/bgfbrand/files/product/49A38B1145D04BB18F97013B2A3749E6.jpg	y	간편식사	도시락
1010182	도)듬뿍햄부대볶음정식	"압도적인 비쥬얼! 햄&소시지가 듬뿍담긴 부대볶음정식!
구성:햄,소시지,햄야채볶음 등 7가지 토핑!+어묵볼,미니감자튀김,오뎅볶음,호박볶음"	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/7A603B32DFAB42898DF68291D3B4CA52.jpg	y	간편식사	도시락
1010183	샐)퀴노아바질샐러드	필수영양소가 듬뿍 담긴 건강한 한끼 식사 대용 샐러드	2100	3500	http://bgf-cu.xcache.kinxcdn.com/product/8801068371864.jpg	y	간편식사	도시락
1010184	샐)치킨찹찹샐러드	담백한 데미글라스소스가 일품인 건강한 식사대용 샐러드	2100	3500	http://bgf-cu.xcache.kinxcdn.com/product/8801068371857.jpg	y	간편식사	도시락
1010185	샐)허니리코타샐러드	달콤하고 부드러운 허니리코타치즈 & 슈퍼푸드가 어우러진 달콤하고 건강한 한끼 샐러드	2100	3500	http://cdn2.bgfretail.com/bgfbrand/files/product/DBE1071EF84F4CEBB1050A3F37A3271F.jpg	y	간편식사	도시락
1010186	CDN 테스트 상품1		0	0	http://bgf-cu.xcache.kinxcdn.com/product/0000000000001.jpg	y	간편식사	도시락
1010187	CDN 테스트 상품2		0	0	http://bgf-cu.xcache.kinxcdn.com/product/0000000000002.jpg	y	간편식사	도시락
1010188	도)듬뿍우렁된장정식	"우렁이 듬뿍! 야채도 듬뿍! 메인토핑 강조형 동절기 안주류 운영!!
구성:대표 집밥 메뉴인 '된장찌개'를 활용한 상품!!햄구이, 계란말이, 콩나물무침, 브로콜리어묵
볶음 등 집밥 느낌의 부반찬 구성!푸짐한 구성"	2700	4500	http://cdn2.bgfretail.com/bgfbrand/files/product/F0D472E71FE640D8AB8A5763D976D956.jpg	y	간편식사	도시락
1010189	샐)The치킨스테이크샐러드	훈제 닭다리살 스테이크 & 슈퍼푸드가 조화된 든든하고 건강한 한끼 샐러드	2280	3800	http://cdn2.bgfretail.com/bgfbrand/files/product/FB710B95F366473BB618EF61C2B12A06.jpg	y	간편식사	도시락
